Diff 1,Diff 2,Mean Difference,T-Statistic,p-value,Reaction Preference,adj p-value,Significance
GlcNAc(b1-6),Neu5Gc(a2-3/6),-1.3619247601000002,-4.14614859986484,0.0024986617392532473,forward,0.0037799435863319995,**
Man(a1-2),Man(a1-6),-0.6653610365499999,-3.091047400491455,0.0027547781205926633,forward,0.004068595378106087,**
Man(a1-3),Man(a1-3),0.26760692207142867,0.4289038714936839,0.6736921359447903,reverse,0.6917052946598916,n.s.
Man(a1-3),Man(a1-3/6),0.9999930178046876,6.569800376692459,8.528023084617042e-11,reverse,2.480879442797685e-10,***
Man(a1-3),Man(a1-6),0.4562860228442623,3.182925355259235,0.001815932088482042,reverse,0.0029299072351979165,**
Man(a1-3),Neu5Ac(a2-3/6),0.2439666829700599,5.193619481599539,3.3869457272416165e-07,reverse,7.474638846326326e-07,***
Man(a1-3),Neu5Ac(a2-6),-0.8756696391428571,-2.074318591481619,0.05847124281514045,forward,0.07385841197701952,n.s.
Man(a1-3),Neu5Gc(a2-3),0.8703569753909092,7.21206496278145,7.681490544566365e-11,reverse,2.2689941300872955e-10,***
Man(a1-3),Neu5Gc(a2-6),0.8703569753909092,7.21206496278145,7.681490544566365e-11,reverse,2.2689941300872955e-10,***
Man(a1-3/6),Man(a1-3/6),-0.16105880971428577,-0.625673201256956,0.5435820390378989,forward,0.5672160407351988,n.s.
Man(a1-3/6),Man(a1-6),0.06152693815025906,2.787810939625963,0.005366898067010421,reverse,0.007806397188378794,**
Man(a1-3/6),Neu5Ac(a2-3/6),-0.23955699214257425,-13.72451631477796,7.027214069229134e-38,forward,7.93661824289408e-37,***
Man(a1-3/6),Neu5Ac(a2-6),-3.1487545967435895,-14.929419964329004,1.6108784455278446e-24,forward,9.372383683071097e-24,***
Man(a1-3/6),Neu5Ac(a2-8),2.083879770666667,4.427412782068522,4.185589095081914e-05,reverse,7.727241406305073e-05,***
Man(a1-3/6),Neu5Gc(a2-3),0.20245918143636363,19.132118809661655,1.2701643959350422e-48,reverse,2.0322630334960676e-47,***
Man(a1-3/6),Neu5Gc(a2-6),0.20245918143636363,19.132118809661655,1.2701643959350422e-48,reverse,2.0322630334960676e-47,***
Man(a1-6),Man(a1-6),0.02791390134545455,21.60184439983466,3.053112274451104e-28,reverse,2.2546059872869695e-27,***
Man(a1-6),Neu5Ac(a2-3),24.75,3.4921847924525817,0.03970416476705913,reverse,0.05150810564375238,n.s.
Man(a1-6),Neu5Ac(a2-3/6),-0.01789021384730538,-1.500160992039582,0.13441841218600578,forward,0.15454092898031804,n.s.
Man(a1-6),Neu5Ac(a2-6),4.29628906575,1.2265283644827496,0.23848456219533343,reverse,0.2662153252413024,n.s.
Man(a1-6),Neu5Gc(a2-3),0.07526421596363637,11.851701980609006,2.5520649796331303e-21,reverse,1.1951133563160026e-20,***
Man(a1-6),Neu5Gc(a2-6),0.07526421596363637,11.851701980609006,2.5520649796331303e-21,reverse,1.1951133563160026e-20,***
Man(a1-6),OS,0.10894381766666666,10.0608599526633,0.00016604390372051338,reverse,0.000289822086493987,***
Neu5Ac(a2-3),Neu5Ac(a2-3),0.5538644263169399,1.5204181115864535,0.1290784014253299,reverse,0.14929550044375506,n.s.
Neu5Ac(a2-3),Neu5Ac(a2-3/6),-1.1272808502171585,-3.975828082723048,8.21238296013059e-05,forward,0.0001473623858266424,***
Neu5Ac(a2-3),Neu5Ac(a2-6),-0.040346637240000094,-0.3496982693701155,0.7265884832175824,forward,0.7420478126477438,n.s.
Neu5Ac(a2-3),Neu5Ac(a2-8),0.36147564174999997,7.3243877472896095,1.88301836652312e-07,reverse,4.2534061926169304e-07,***
Neu5Ac(a2-3),Neu5Gc(a2-3),0.1133879666909091,16.549744359346338,8.339083108971314e-23,reverse,4.447510991451367e-22,***
Neu5Ac(a2-3),Neu5Gc(a2-3/6),0.17098626466666667,8.241167294642059,0.0004287236067415785,reverse,0.0007284507300387884,***
Neu5Ac(a2-3),Neu5Gc(a2-6),0.1133879666909091,16.549744359346338,8.339083108971314e-23,reverse,4.447510991451367e-22,***
Neu5Ac(a2-3),OS,1.8568939796388884,4.332062764262635,0.00011806920411746955,reverse,0.00020797511183994635,***
Neu5Ac(a2-3/6),Neu5Ac(a2-3/6),0.06903596471568625,11.279230115307744,5.762657538543288e-26,reverse,3.8152767151734875e-25,***
Neu5Ac(a2-3/6),Neu5Ac(a2-6),1.507117763867322,5.4054459482080315,1.0434112580351803e-07,reverse,2.443109287106764e-07,***
Neu5Ac(a2-3/6),Neu5Ac(a2-8),0.16234735233333333,6.733663898840301,3.2271426240820915e-05,reverse,6.015644503143316e-05,***
Neu5Ac(a2-3/6),Neu5Gc(a2-3),0.1249257798,9.179054097440737,2.732239785536273e-11,reverse,8.59983670201581e-11,***
Neu5Ac(a2-3/6),Neu5Gc(a2-6),0.1249257798,9.179054097440737,2.732239785536273e-11,reverse,8.59983670201581e-11,***
Neu5Ac(a2-3/6),OS,0.5346091006964286,1.4761445625446261,0.14556737879304596,reverse,0.16636271862062396,n.s.
Neu5Ac(a2-6),Neu5Ac(a2-6),-0.14858904743027201,-0.4877889276255142,0.625861338801998,forward,0.6460504142472238,n.s.
Neu5Ac(a2-6),Neu5Ac(a2-8),0.2904075443333333,17.70738163717326,1.9647606991798462e-09,reverse,5.029787389900406e-09,***
Neu5Ac(a2-6),Neu5Gc(a2-3),0.03455180629090909,21.530147643146602,3.587095191106113e-28,reverse,2.4597224167584773e-27,***
Neu5Ac(a2-6),Neu5Gc(a2-6),0.03455180629090909,21.530147643146602,3.587095191106113e-28,reverse,2.4597224167584773e-27,***
Neu5Gc(a2-3),Neu5Gc(a2-6),-0.17864083055000002,-3.2193193381169602,0.002343105914626753,forward,0.0037179862446969966,**
