Diff 1,Diff 2,Mean Difference,T-Statistic,p-value,Reaction Preference,adj p-value,Significance
GlcNAc(b1-2),Neu5Ac(a2-6),0.09886081610344827,0.9982032180122409,0.3232451190114337,reverse,0.3702901832807034,n.s.
GlcNAc(b1-2),Neu5Ac(a2-8),10.0603977555625,5.319762961878875,8.576923973111262e-05,reverse,0.00022747494015642913,***
GlcNAc(b1-2),Neu5Gc(a2-3),0.042082651000000006,13.126524517292093,5.6112119343699815e-11,reverse,4.1488960969281073e-10,***
GlcNAc(b1-2),Neu5Gc(a2-6),0.042082651000000006,13.126524517292093,5.6112119343699815e-11,reverse,4.1488960969281073e-10,***
GlcNAc(b1-2),OS,3.5731097946999997,1.9322059412732913,0.08537000450001271,reverse,0.10849104738543282,n.s.
GlcNAc(b1-2/4/6),Man(a1-3),-0.5881793217619047,-4.731150690934312,1.1078604157211446e-05,forward,3.3789742679494913e-05,***
GlcNAc(b1-2/4/6),Man(a1-6),-0.6720044539299362,-7.033094479398854,5.375451408706376e-11,forward,4.1488960969281073e-10,***
GlcNAc(b1-3),GlcNAc(b1-3),3.153666233333333,3.0027055542234535,0.030005838424149275,reverse,0.04256642195053734,*
GlcNAc(b1-3),GlcNAc(b1-6),-0.315092794,-1.1589853799113439,0.24997637800364836,forward,0.29324152035043366,n.s.
GlcNAc(b1-3),HexNAc(?1-?),-1.1351884264999998,-5.55504604132594,1.1900815829301834e-05,forward,3.584937114011911e-05,***
GlcNAc(b1-3),Neu5Ac(a2-3),-2.07717300736,-2.524814592876799,0.01628043204698101,forward,0.023786978559660877,*
GlcNAc(b1-3),Neu5Ac(a2-6),0.10243605666666666,0.09746600910169617,0.9249546702859847,reverse,0.9364686288372625,n.s.
GlcNAc(b1-3/6),GlcNAc(b1-6),-0.1016342728428572,-0.5539809230981334,0.5805372472071126,forward,0.6240136049274692,n.s.
GlcNAc(b1-4),GlcNAc(b1-4),-0.38728926499999994,-3.0060313167948323,0.038051683337516455,forward,0.051869333711474945,n.s.
GlcNAc(b1-4),Man(a1-2/3/6),-0.4762206087027027,-8.654920332243567,1.03415699823563e-15,forward,2.5233430756949372e-14,***
GlcNAc(b1-4),Man(a1-3),-0.6372304889310345,-3.9068413777362756,0.0005391428955044325,forward,0.0011851429414692029,**
GlcNAc(b1-4),Man(a1-3/6),-0.48414216457943926,-8.492999443253224,3.468293280054623e-15,forward,6.509719694871754e-14,***
GlcNAc(b1-4),Man(a1-6),-0.5732613914375,-5.0381974198941055,2.909109376591616e-06,forward,1.075488921042961e-05,***
GlcNAc(b1-4),Neu5Ac(a2-3),-0.23375177059375007,-0.773876376995662,0.44199817821212783,forward,0.4947135572649504,n.s.
GlcNAc(b1-4),Neu5Ac(a2-3/6),-1.4734955012233504,-4.94552419281075,1.5622885114898688e-06,forward,5.956224950055125e-06,***
GlcNAc(b1-4),Neu5Ac(a2-6),-1.0660028102826087,-3.5122767587977175,0.0007893823973144983,forward,0.0016462333755960477,**
GlcNAc(b1-4),Neu5Gc(a2-3/6),-0.24250319325,-1.9526134252605374,0.14590068666016548,forward,0.17889330424663508,n.s.
GlcNAc(b1-4/6),Man(a1-3),-0.67117041028,-5.08868660830564,5.703104434871311e-06,forward,1.8554099761447996e-05,***
GlcNAc(b1-4/6),Man(a1-3/6),-0.4809376697978142,-7.644674676144111,1.1643920012976269e-12,forward,1.2914165832573679e-11,***
GlcNAc(b1-4/6),Man(a1-6),-0.651642555991228,-6.1763747373363,1.060748479214069e-08,forward,5.6665180696919706e-08,***
GlcNAc(b1-4/6),Neu5Ac(a2-3),-6.883066937514425,-6.870588303946654,6.023541808606095e-11,forward,4.3227770626467276e-10,***
GlcNAc(b1-4/6),Neu5Ac(a2-3/6),-1.35231754878607,-7.567124141326598,2.5774188033223134e-13,forward,3.4938343778369136e-12,***
GlcNAc(b1-4/6),Neu5Ac(a2-6),-1.1823542819127517,-6.642564642571516,4.035083184479303e-10,forward,2.6609737757106757e-09,***
GlcNAc(b1-4/6),Neu5Gc(a2-3),-0.33618708625000004,-26.210893863866282,1.0181782908310888e-22,forward,6.210887574069642e-21,***
GlcNAc(b1-4/6),Neu5Gc(a2-6),-0.4321315255,-8.936037802030029,4.3807105216698603e-10,forward,2.8128772823353838e-09,***
GlcNAc(b1-6),GlcNAc(b1-6),0.8224578028333333,4.230583507458454,0.0005632108361628192,reverse,0.0012054688072256831,**
GlcNAc(b1-6),HexNAc(?1-?),-0.9875354710555556,-3.117518994865861,0.0031779855015475157,forward,0.005499492640975843,**
GlcNAc(b1-6),Man(a1-3),-0.21371383020000004,-8.943800625731976,0.0008643859533077255,forward,0.0017723543916561767,**
GlcNAc(b1-6),Man(a1-3/6),-0.2877751595789473,-6.2435973616556675,6.86966599933774e-06,forward,2.196617977790621e-05,***
GlcNAc(b1-6),Man(a1-6),-0.403752039,-3.2093520559147977,0.04898047483654765,forward,0.0649523688049871,n.s.
GlcNAc(b1-6),Neu5Ac(a2-3),-12.417674711636364,-7.318415525940939,2.8881333752927192e-11,forward,2.545897484791036e-10,***
GlcNAc(b1-6),Neu5Ac(a2-3/6),-7.246378347737625,-7.005765385295047,2.9215217038585664e-11,forward,2.545897484791036e-10,***
GlcNAc(b1-6),Neu5Ac(a2-6),-0.6584111382105263,-5.406558675556925,3.8844816431923935e-05,forward,0.00011021087452778419,***
GlcNAc(b1-6),Neu5Gc(a2-3/6),-0.24250319325,-1.9526134252605374,0.14590068666016548,forward,0.17889330424663508,n.s.
GlcNAc(b1-6),OS,0.8508416121666666,5.187709605612839,0.0035027178223004034,reverse,0.0059766653751139745,**
Man(a1-2),Man(a1-2),0.18538084663888899,0.47252215721407276,0.6381238012673238,reverse,0.6758450853953583,n.s.
Man(a1-2),Man(a1-6),-0.5613013750000001,-1.1664566586920058,0.2816276698021357,forward,0.32722453062724344,n.s.
Man(a1-3),Man(a1-3/6),0.2806075712164949,4.455640838171331,1.5371341430655395e-05,reverse,4.518803986843273e-05,***
Man(a1-3),Man(a1-6),-0.5135327177857143,-2.319755461389383,0.03726615632641896,forward,0.05108394462722599,n.s.
Man(a1-3),Neu5Ac(a2-3/6),0.043894410999999994,0.8499131957258207,0.3992100413800036,reverse,0.44888133685124826,n.s.
Man(a1-3),Neu5Ac(a2-6),-0.3396192466666667,-4.690466936143861,0.0053828438721423505,forward,0.008640880952649562,**
Man(a1-3),Neu5Gc(a2-3),0.49385615239999997,4.164460979477848,0.0024315407706026176,reverse,0.004402885870974479,**
Man(a1-3),Neu5Gc(a2-6),0.49385615239999997,4.164460979477848,0.0024315407706026176,reverse,0.004402885870974479,**
Man(a1-3/6),Man(a1-3/6),0.13740792963414641,3.252023239653495,0.0012415269269903865,reverse,0.002483053853980773,**
Man(a1-3/6),Man(a1-6),-0.09061469110447763,-1.8009333979181397,0.07387263132263454,forward,0.09536995789800437,n.s.
Man(a1-3/6),Neu5Ac(a2-3/6),-0.10995137541880338,-3.0330320987842647,0.0027958301953133068,forward,0.00494335193953947,**
Man(a1-3/6),Neu5Ac(a2-6),-0.4323175393333333,-3.6876816300150685,0.0024360229204162076,forward,0.004402885870974479,**
Man(a1-3/6),Neu5Ac(a2-8),0.17405287741666667,5.380140062414022,1.825793948777071e-05,reverse,5.303496708352444e-05,***
Man(a1-3/6),Neu5Gc(a2-3),0.21164529815000002,5.290860187502192,4.9836902967261535e-06,reverse,1.643270854596191e-05,***
Man(a1-3/6),Neu5Gc(a2-6),0.21164529815000002,5.290860187502192,4.9836902967261535e-06,reverse,1.643270854596191e-05,***
Man(a1-6),Man(a1-6),0.031888930999999995,7.489769012996396,0.001699613721181603,reverse,0.003291315460065961,**
Man(a1-6),Neu5Ac(a2-3/6),-0.06932409884210526,-3.0292926361629475,0.004170552435535862,forward,0.006875775636964529,**
